,node,node.type,sampled_states_AT_nodes,clado_event_type,clado_event_txt,clado_dispersal_from,clado_dispersal_to,time_bp,left_desc_nodes,right_desc_nodes,nmap
21779,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,910
21780,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,910
21781,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,910
21782,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,910
21783,266,internal,4,founder (j),C->B,C,C,B,1.6837506,267,268,910
21784,267,internal,3,founder (j),B->B,C,B,C,1.4937886,67,68,910
21785,276,internal,2,founder (j),A->A,C,A,C,3.9062213,277,294,910
21786,294,internal,4,founder (j),C->C,B,C,B,1.61557,295,101,910
21787,295,internal,4,founder (j),C->A,C,C,A,0.8551954,296,100,910
21788,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,910
21789,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,910
21790,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,910
21791,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,910
21792,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,910
21793,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,910
21794,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,910
21795,199,internal,2,founder (j),A->C,A,A,C,4.496827,200,269,911
21796,200,internal,4,founder (j),C->B,C,C,B,3.576646,201,261,911
21797,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,911
21798,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,911
21799,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,911
21800,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,911
21801,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,911
21802,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,911
21803,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,911
21804,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,911
21805,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,911
21806,243,internal,2,founder (j),A->B,A,A,B,0.451998,244,42,911
21807,244,internal,3,founder (j),B->B,A,B,A,0.3460421,40,41,911
21808,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,911
21809,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,911
21810,276,internal,2,founder (j),A->A,C,A,C,3.9062213,277,294,911
21811,294,internal,4,founder (j),C->C,B,C,B,1.61557,295,101,911
21812,295,internal,4,founder (j),C->B,C,C,B,0.8551954,296,100,911
21813,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,911
21814,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,911
21815,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,911
21816,341,internal,4,founder (j),C->B,C,C,B,0.3265551,342,141,911
21817,342,internal,3,founder (j),B->B,C,B,C,0.1590774,139,140,911
21818,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,911
21819,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,911
21820,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,911
21821,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,911
21822,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,911
21823,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,912
21824,201,internal,2,founder (j),A->B,A,A,B,2.7486633,202,255,912
21825,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,912
21826,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,912
21827,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,912
21828,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,912
21829,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,912
21830,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,912
21831,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,912
21832,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,912
21833,243,internal,3,founder (j),B->B,A,B,A,0.451998,244,42,912
21834,244,internal,3,founder (j),B->B,A,B,A,0.3460421,40,41,912
21835,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,912
21836,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,912
21837,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,912
21838,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,912
21839,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,912
21840,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,912
21841,339,internal,4,founder (j),C->B,C,C,B,0.7340732,340,143,912
21842,341,internal,3,founder (j),B->B,C,B,C,0.3265551,342,141,912
21843,342,internal,3,founder (j),B->B,C,B,C,0.1590774,139,140,912
21844,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,912
21845,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,912
21846,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,912
21847,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,912
21848,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,912
21849,199,internal,2,founder (j),A->B,A,A,B,4.496827,200,269,913
21850,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,913
21851,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,913
21852,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,913
21853,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,913
21854,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,913
21855,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,913
21856,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,913
21857,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,913
21858,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,913
21859,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,913
21860,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,913
21861,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,913
21862,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,913
21863,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,913
21864,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,913
21865,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,913
21866,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,913
21867,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,913
21868,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,913
21869,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,913
21870,194,root,4,founder (j),C->C,A,C,A,41.6111262,195,193,914
21871,199,internal,2,founder (j),A->C,A,A,C,4.496827,200,269,914
21872,200,internal,4,founder (j),C->B,C,C,B,3.576646,201,261,914
21873,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,914
21874,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,914
21875,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,914
21876,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,914
21877,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,914
21878,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,914
21879,252,internal,3,founder (j),B->A,B,B,A,0.3792432,253,52,914
21880,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,914
21881,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,914
21882,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,914
21883,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,914
21884,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,914
21885,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,914
21886,341,internal,4,founder (j),C->B,C,C,B,0.3265551,342,141,914
21887,342,internal,3,founder (j),B->B,C,B,C,0.1590774,139,140,914
21888,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,914
21889,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,914
21890,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,914
21891,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,914
21892,201,internal,2,founder (j),A->B,A,A,B,2.7486633,202,255,915
21893,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,915
21894,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,915
21895,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,915
21896,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,915
21897,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,915
21898,230,internal,3,founder (j),B->B,A,B,A,1.6770867,231,239,915
21899,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,915
21900,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,915
21901,244,internal,3,founder (j),B->B,A,B,A,0.3460421,40,41,915
21902,252,internal,3,founder (j),B->A,B,B,A,0.3792432,253,52,915
21903,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,915
21904,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,915
21905,294,internal,2,founder (j),A->A,B,A,B,1.61557,295,101,915
21906,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,915
21907,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,915
21908,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,915
21909,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,915
21910,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,915
21911,344,internal,4,founder (j),C->C,B,C,B,1.2247985,345,348,915
21912,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,915
21913,348,internal,3,founder (j),B->C,B,B,C,0.5832148,349,152,915
21914,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,915
21915,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,915
21916,196,internal,2,founder (j),A->A,B,A,B,6.3232275,197,138,916
21917,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,916
21918,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,916
21919,214,internal,3,founder (j),B->B,C,B,C,0.76778,215,220,916
21920,220,internal,4,founder (j),C->C,B,C,B,0.6232862,16,17,916
21921,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,916
21922,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,916
21923,232,internal,3,founder (j),B->C,B,B,C,0.5890819,233,33,916
21924,233,internal,4,founder (j),C->C,B,C,B,0.5509269,234,236,916
21925,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,916
21926,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,916
21927,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,916
21928,294,internal,2,founder (j),A->A,B,A,B,1.61557,295,101,916
21929,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,916
21930,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,916
21931,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,916
21932,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,916
21933,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,916
21934,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,916
21935,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,916
21936,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,916
21937,195,internal,4,founder (j),C->A,C,C,A,6.9218299,196,333,917
21938,196,internal,2,founder (j),A->A,B,A,B,6.3232275,197,138,917
21939,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,917
21940,202,internal,2,founder (j),A->A,B,A,B,2.2054204,203,229,917
21941,203,internal,2,founder (j),A->B,A,A,B,1.6275389,204,228,917
21942,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,917
21943,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,917
21944,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,917
21945,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,917
21946,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,917
21947,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,917
21948,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,917
21949,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,917
21950,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,917
21951,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,917
21952,266,internal,4,founder (j),C->B,C,C,B,1.6837506,267,268,917
21953,267,internal,3,founder (j),B->B,C,B,C,1.4937886,67,68,917
21954,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,917
21955,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,917
21956,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,917
21957,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,917
21958,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,917
21959,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,917
21960,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,917
21961,350,internal,4,founder (j),C->C,A,C,A,1.2871198,351,353,917
21962,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,917
21963,353,internal,2,founder (j),A->A,C,A,C,0.5783452,156,157,917
21964,366,internal,4,founder (j),C->C,B,C,B,0.5001771,367,169,917
21965,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,918
21966,203,internal,2,founder (j),A->B,A,A,B,1.6275389,204,228,918
21967,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,918
21968,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,918
21969,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,918
21970,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,918
21971,230,internal,2,founder (j),A->B,A,A,B,1.6770867,231,239,918
21972,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,918
21973,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,918
21974,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,918
21975,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,918
21976,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,918
21977,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,918
21978,276,internal,2,founder (j),A->A,B,A,B,3.9062213,277,294,918
21979,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,918
21980,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,918
21981,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,918
21982,339,internal,4,founder (j),C->B,C,C,B,0.7340732,340,143,918
21983,340,internal,3,founder (j),B->C,B,B,C,0.5409251,341,142,918
21984,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,918
21985,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,918
21986,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,918
21987,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,918
21988,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,918
21989,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,919
21990,202,internal,2,founder (j),A->A,B,A,B,2.2054204,203,229,919
21991,204,internal,2,founder (j),A->B,A,A,B,1.3827041,205,221,919
21992,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,919
21993,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,919
21994,222,internal,2,founder (j),A->A,B,A,B,0.9419612,223,225,919
21995,227,internal,2,founder (j),A->B,A,A,B,0.5946518,24,25,919
21996,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,919
21997,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,919
21998,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,919
21999,243,internal,3,founder (j),B->B,A,B,A,0.451998,244,42,919
22000,244,internal,3,founder (j),B->B,A,B,A,0.3460421,40,41,919
22001,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,919
22002,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,919
22003,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,919
22004,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,919
22005,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,919
22006,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,919
22007,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,919
22008,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,919
22009,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,919
22010,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,919
22011,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,919
22012,197,internal,3,founder (j),B->B,A,B,A,5.2924342,198,298,920
22013,199,internal,3,founder (j),B->B,A,B,A,4.496827,200,269,920
22014,200,internal,3,founder (j),B->B,C,B,C,3.576646,201,261,920
22015,217,internal,3,founder (j),B->C,B,B,C,0.6135383,218,13,920
22016,218,internal,4,founder (j),C->B,C,C,B,0.4777196,219,12,920
22017,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,920
22018,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,920
22019,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,920
22020,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,920
22021,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,920
22022,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,920
22023,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,920
22024,252,internal,3,founder (j),B->A,B,B,A,0.3792432,253,52,920
22025,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,920
22026,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,920
22027,276,internal,3,founder (j),B->A,B,B,A,3.9062213,277,294,920
22028,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,920
22029,296,internal,3,founder (j),B->A,B,B,A,0.268087,297,99,920
22030,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,920
22031,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,920
22032,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,920
22033,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,920
22034,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,920
22035,350,internal,4,founder (j),C->B,C,C,B,1.2871198,351,353,920
22036,351,internal,3,founder (j),B->B,C,B,C,0.966689,352,155,920
22037,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,920
22038,196,internal,2,founder (j),A->A,B,A,B,6.3232275,197,138,921
22039,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,921
22040,203,internal,2,founder (j),A->B,A,A,B,1.6275389,204,228,921
22041,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,921
22042,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,921
22043,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,921
22044,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,921
22045,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,921
22046,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,921
22047,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,921
22048,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,921
22049,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,921
22050,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,921
22051,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,921
22052,294,internal,2,founder (j),A->A,B,A,B,1.61557,295,101,921
22053,295,internal,2,founder (j),A->A,C,A,C,0.8551954,296,100,921
22054,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,921
22055,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,921
22056,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,921
22057,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,921
22058,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,921
22059,345,internal,4,founder (j),C->B,C,C,B,0.7522895,346,149,921
22060,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,921
22061,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,921
22062,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,922
22063,201,internal,2,founder (j),A->B,A,A,B,2.7486633,202,255,922
22064,203,internal,3,founder (j),B->B,A,B,A,1.6275389,204,228,922
22065,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,922
22066,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,922
22067,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,922
22068,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,922
22069,230,internal,3,founder (j),B->B,A,B,A,1.6770867,231,239,922
22070,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,922
22071,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,922
22072,240,internal,2,founder (j),A->B,A,A,B,0.6166606,241,243,922
22073,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,922
22074,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,922
22075,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,922
22076,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,922
22077,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,922
22078,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,922
22079,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,922
22080,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,922
22081,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,922
22082,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,922
22083,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,922
22084,195,internal,4,founder (j),C->A,C,C,A,6.9218299,196,333,923
22085,196,internal,2,founder (j),A->A,B,A,B,6.3232275,197,138,923
22086,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,923
22087,201,internal,2,founder (j),A->B,A,A,B,2.7486633,202,255,923
22088,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,923
22089,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,923
22090,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,923
22091,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,923
22092,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,923
22093,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,923
22094,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,923
22095,243,internal,3,founder (j),B->B,A,B,A,0.451998,244,42,923
22096,244,internal,3,founder (j),B->B,A,B,A,0.3460421,40,41,923
22097,255,internal,2,founder (j),A->A,B,A,B,1.9759907,256,260,923
22098,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,923
22099,295,internal,5,founder (j),AB->AB,C,A,C,0.8551954,296,100,923
22100,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,923
22101,339,internal,4,founder (j),C->B,C,C,B,0.7340732,340,143,923
22102,341,internal,3,founder (j),B->B,C,B,C,0.3265551,342,141,923
22103,342,internal,3,founder (j),B->B,C,B,C,0.1590774,139,140,923
22104,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,923
22105,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,923
22106,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,923
22107,200,internal,5,founder (j),AB->AB,C,A,C,3.576646,201,261,924
22108,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,924
22109,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,924
22110,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,924
22111,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,924
22112,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,924
22113,251,internal,3,founder (j),B->A,B,B,A,0.8406534,252,254,924
22114,255,internal,3,founder (j),B->A,B,B,A,1.9759907,256,260,924
22115,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,924
22116,296,internal,2,founder (j),A->A,B,A,B,0.268087,297,99,924
22117,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,924
22118,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,924
22119,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,924
22120,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,924
22121,346,internal,4,founder (j),C->C,B,C,B,0.5079573,347,148,924
22122,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,924
22123,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,924
22124,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,924
22125,366,internal,4,founder (j),C->C,B,C,B,0.5001771,367,169,924
22126,194,root,2,founder (j),A->C,A,A,C,41.6111262,195,193,925
22127,200,internal,2,founder (j),A->A,C,A,C,3.576646,201,261,925
22128,203,internal,2,founder (j),A->B,A,A,B,1.6275389,204,228,925
22129,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,925
22130,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,925
22131,223,internal,3,founder (j),B->B,A,B,A,0.4909459,224,20,925
22132,227,internal,3,founder (j),B->B,A,B,A,0.5946518,24,25,925
22133,229,internal,2,founder (j),A->B,A,A,B,2.0106507,230,245,925
22134,233,internal,3,founder (j),B->C,B,B,C,0.5509269,234,236,925
22135,237,internal,3,founder (j),B->C,B,B,C,0.7430716,238,36,925
22136,239,internal,3,founder (j),B->B,A,B,A,1.1196268,240,43,925
22137,240,internal,3,founder (j),B->B,A,B,A,0.6166606,241,243,925
22138,244,internal,2,founder (j),A->B,A,A,B,0.3460421,40,41,925
22139,267,internal,4,founder (j),C->B,C,C,B,1.4937886,67,68,925
22140,276,internal,3,founder (j),B->A,B,B,A,3.9062213,277,294,925
22141,295,internal,3,founder (j),B->B,C,B,C,0.8551954,296,100,925
22142,322,internal,2,founder (j),A->A,B,A,B,3.3665084,323,132,925
22143,340,internal,4,founder (j),C->C,B,C,B,0.5409251,341,142,925
22144,342,internal,4,founder (j),C->B,C,C,B,0.1590774,139,140,925
22145,343,internal,4,founder (j),C->B,C,C,B,0.7205464,144,145,925
22146,348,internal,4,founder (j),C->C,B,C,B,0.5832148,349,152,925
22147,351,internal,4,founder (j),C->B,C,C,B,0.966689,352,155,925
22148,353,internal,4,founder (j),C->A,C,C,A,0.5783452,156,157,925
22149,194,root,2,founder (j),A->C,A,A,C,41.6111262,195,193,926
22150,196,internal,2,founder (j),A->A,B,A,B,6.3232275,197,138,926
22151,198,internal,2,founder (j),A->A,B,A,B,4.635175,199,276,926
22152,202,internal,2,founder (j),A->A,B,A,B,2.2054204,203,229,926
22153,203,internal,2,founder (j),A->B,A,A,B,1.6275389,204,228,926
22154,218,internal,3,founder (j),B->B,C,B,C,0.4777196,219,12,926
22155,220,internal,3,founder (j),B->C,B,B,C,0.6232862,16,17,926
