,node,node.type,current_rangetxt,event_type,event_txt,ana_dispersal_from,dispersal_to,event_time,abs_event_time,nmap
2177,18,tip,C,d,C->BC,C,B,0.0282719310547353,1.41784455294526,699
2178,19,tip,C,d,C->BC,C,B,1.24167998603512,0.20523091896488,699
2179,20,tip,C,d,C->BC,C,B,1.29178792291139,0.155448851088612,699
2180,18,tip,C,d,C->BC,C,B,0.421808041694841,1.02430844230516,700
2181,19,tip,C,d,C->BC,C,B,1.0426409716502,0.404269933349798,700
2182,20,tip,C,d,C->BC,C,B,0.294702741698806,1.15253403230119,700
2183,77,internal,C,d,C->AC,C,A,0.00467107524124877,1.03556629260875,700
2184,18,tip,C,d,C->BC,C,B,0.820725641920826,0.625390842079174,701
2185,19,tip,C,d,C->BC,C,B,1.04286847373675,0.404042431263249,701
2186,20,tip,C,d,C->BC,C,B,0.00565998324294095,1.44157679075706,701
2187,18,tip,C,d,C->BC,C,B,0.393546847810078,1.05256963618992,702
2188,19,tip,C,d,C->BC,C,B,0.787757056570496,0.659153848429504,702
2189,20,tip,C,d,C->BC,C,B,0.206022586557711,1.24121418744229,702
2190,18,tip,C,d,C->BC,C,B,0.993595383952388,0.452521100047612,703
2191,19,tip,C,d,C->BC,C,B,1.28201199288664,0.164898912113361,703
2192,20,tip,C,d,C->BC,C,B,0.744732348881991,0.702504425118009,703
2193,18,tip,C,d,C->BC,C,B,0.0126127827751927,1.43350370122481,704
2194,19,tip,C,d,C->BC,C,B,0.528197153019087,0.918713751980913,704
2195,20,tip,C,d,C->BC,C,B,0.552422236843826,0.894814537156174,704
2196,18,tip,B,d,B->BC,B,C,0.33544931667762,1.11066716732238,705
2197,19,tip,B,d,B->BC,B,C,0.700138039570798,0.746772865429202,705
2198,82,internal,C,d,C->BC,C,B,0.0886386150766159,1.65041812142338,705
2199,18,tip,B,d,B->BC,B,C,1.44604326373131,7.32202686895e-05,706
2200,19,tip,B,d,B->BC,B,C,0.566939180551315,0.879971724448685,706
2201,20,tip,C,d,C->BC,C,B,0.261585547298181,1.18565122670182,706
2202,18,tip,C,d,C->BC,C,B,0.51788470245531,0.92823178154469,707
2203,19,tip,C,d,C->BC,C,B,0.448374106861833,0.998536798138167,707
2204,20,tip,C,d,C->BC,C,B,0.314165376013675,1.13307139798633,707
2205,18,tip,C,d,C->BC,C,B,0.236618616931327,1.20949786706867,708
2206,19,tip,C,d,C->BC,C,B,0.774790876401561,0.672120028598439,708
2207,20,tip,C,d,C->BC,C,B,0.805363030688489,0.641873743311511,708
2208,18,tip,B,d,B->BC,B,C,0.0966404779698555,1.34947600603014,709
2209,19,tip,B,d,B->BC,B,C,0.695039494427685,0.751871410572315,709
2210,20,tip,C,d,C->BC,C,B,1.18622882115942,0.261007952840575,709
2211,18,tip,C,d,C->BC,C,B,0.111258162090804,1.3348583219092,710
2212,19,tip,C,d,C->BC,C,B,0.614443084489145,0.832467820510855,710
2213,20,tip,C,d,C->BC,C,B,0.906867570929046,0.540369203070954,710
2214,78,internal,A,d,A->AC,A,C,0.0244817639155527,0.985042875804447,710
2215,18,tip,C,d,C->BC,C,B,0.810073192884457,0.636043291115543,711
2216,19,tip,C,d,C->BC,C,B,1.44566709705142,0.00124380794858281,711
2217,20,tip,B,d,B->BC,B,C,0.196817889230131,1.25041888476987,711
2218,18,tip,C,d,C->BC,C,B,1.08677461517589,0.359341868824112,712
2219,19,tip,C,d,C->BC,C,B,0.0743151889895645,1.37259571601044,712
2220,20,tip,C,d,C->BC,C,B,0.650445294217121,0.796791479782879,712
2221,18,tip,C,d,C->BC,C,B,1.34574988953561,0.100366594464387,713
2222,19,tip,C,d,C->BC,C,B,0.856190287862009,0.590720617137991,713
2223,20,tip,C,d,C->BC,C,B,1.39232487985293,0.0549118941470677,713
2224,18,tip,C,d,C->BC,C,B,1.26456686982537,0.181549614174631,714
2225,19,tip,C,d,C->BC,C,B,0.360872136790369,1.08603876820963,714
2226,20,tip,C,d,C->BC,C,B,1.07379861114899,0.373438162851007,714
2227,18,tip,C,d,C->BC,C,B,0.489813133668199,0.956303350331801,715
2228,19,tip,C,d,C->BC,C,B,0.872163456289975,0.574747448710025,715
2229,20,tip,C,d,C->BC,C,B,1.2576976922958,0.189539081704197,715
2230,18,tip,C,d,C->BC,C,B,0.876410439293683,0.569706044706317,716
2231,19,tip,C,d,C->BC,C,B,1.00068721122427,0.446223693775727,716
2232,20,tip,C,d,C->BC,C,B,1.18204233386592,0.265194440134083,716
2233,18,tip,C,d,C->BC,C,B,0.715274619920684,0.730841864079316,717
2234,19,tip,C,d,C->BC,C,B,0.921915970695571,0.524994934304429,717
2235,20,tip,C,d,C->BC,C,B,0.213666149347851,1.23357062465215,717
2236,18,tip,C,d,C->BC,C,B,0.356405479796576,1.08971100420342,718
2237,19,tip,C,d,C->BC,C,B,1.31654818194278,0.130362723057221,718
2238,20,tip,C,d,C->BC,C,B,0.242193348621645,1.20504342537835,718
2239,18,tip,C,d,C->BC,C,B,1.1365235471596,0.309592936840396,719
2240,19,tip,C,d,C->BC,C,B,0.836952963792762,0.609957941207238,719
2241,20,tip,B,d,B->BC,B,C,0.8936063229806,0.5536304510194,719
2242,18,tip,C,d,C->BC,C,B,0.247756591041747,1.19835989295825,720
2243,19,tip,C,d,C->BC,C,B,0.69185388427425,0.75505702072575,720
2244,20,tip,C,d,C->BC,C,B,0.723569240714173,0.723667533285827,720
2245,18,tip,C,d,C->BC,C,B,0.592309980204934,0.853806503795066,721
2246,19,tip,C,d,C->BC,C,B,0.915083338088853,0.531827566911147,721
2247,20,tip,C,d,C->BC,C,B,0.72497220602309,0.72226456797691,721
